statecode,countycode,state,county,year,laborforce,employed,unemployed,rate
51,775,VA,Salem,2015,12765,12201,564,4.4
51,790,VA,Staunton,2015,11809,11295,514,4.4
51,800,VA,Suffolk,2015,42290,40190,2100,5
51,810,VA,Virginia Beach,2015,228767,218950,9817,4.3
51,820,VA,Waynesboro,2015,10010,9531,479,4.8
51,830,VA,Williamsburg,2015,6657,6235,422,6.3
51,840,VA,Winchester,2015,14199,13576,623,4.4
53,1,WA,Adams,2015,8618,8018,600,7
53,3,WA,Asotin,2015,9679,9212,467,4.8
53,5,WA,Benton,2015,91760,85591,6169,6.7
53,7,WA,Chelan,2015,42636,40246,2390,5.6
53,9,WA,Clallam,2015,26809,24621,2188,8.2
53,11,WA,Clark,2015,214351,200483,13868,6.5
53,13,WA,Columbia,2015,1695,1583,112,6.6
53,15,WA,Cowlitz,2015,44124,40697,3427,7.8
53,17,WA,Douglas,2015,19776,18503,1273,6.4
53,19,WA,Ferry,2015,2477,2223,254,10.3
53,21,WA,Franklin,2015,38981,36002,2979,7.6
53,23,WA,Garfield,2015,930,872,58,6.2
53,25,WA,Grant,2015,44711,41432,3279,7.3
53,27,WA,Grays Harbor,2015,26928,24474,2454,9.1
53,29,WA,Island,2015,31767,29814,1953,6.1
53,31,WA,Jefferson,2015,11200,10397,803,7.2
53,33,WA,King,2015,1178040,1127580,50460,4.3
53,35,WA,Kitsap,2015,115357,108912,6445,5.6
53,37,WA,Kittitas,2015,20847,19544,1303,6.3
53,39,WA,Klickitat,2015,9458,8775,683,7.2
53,41,WA,Lewis,2015,31232,28588,2644,8.5
53,43,WA,Lincoln,2015,4877,4590,287,5.9
53,45,WA,Mason,2015,23021,21208,1813,7.9
53,47,WA,Okanogan,2015,21239,19756,1483,7
53,49,WA,Pacific,2015,8101,7368,733,9
53,51,WA,Pend Oreille,2015,4602,4155,447,9.7
53,53,WA,Pierce,2015,392345,366996,25349,6.5
53,55,WA,San Juan,2015,7721,7346,375,4.9
53,57,WA,Skagit,2015,56713,52843,3870,6.8
53,59,WA,Skamania,2015,4950,4580,370,7.5
53,61,WA,Snohomish,2015,401650,382890,18760,4.7
53,63,WA,Spokane,2015,227903,212951,14952,6.6
53,65,WA,Stevens,2015,17451,15886,1565,9
53,67,WA,Thurston,2015,125764,118204,7560,6
53,69,WA,Wahkiakum,2015,1294,1177,117,9
53,71,WA,Walla Walla,2015,28054,26395,1659,5.9
53,73,WA,Whatcom,2015,104285,98036,6249,6
53,75,WA,Whitman,2015,22754,21641,1113,4.9
53,77,WA,Yakima,2015,121810,111910,9900,8.1
54,1,WV,Barbour,2015,6883,6373,510,7.4
54,3,WV,Berkeley,2015,53787,51146,2641,4.9
54,5,WV,Boone,2015,8166,7371,795,9.7
54,7,WV,Braxton,2015,5449,4962,487,8.9
54,9,WV,Brooke,2015,10064,9325,739,7.3
54,11,WV,Cabell,2015,41187,38945,2242,5.4
54,13,WV,Calhoun,2015,2756,2412,344,12.5
54,15,WV,Clay,2015,3264,2899,365,11.2
54,17,WV,Doddridge,2015,3634,3433,201,5.5
54,19,WV,Fayette,2015,16240,14844,1396,8.6
54,21,WV,Gilmer,2015,2699,2488,211,7.8
54,23,WV,Grant,2015,5751,5314,437,7.6
54,25,WV,Greenbrier,2015,15324,14318,1006,6.6
54,27,WV,Hampshire,2015,9603,9064,539,5.6
54,29,WV,Hancock,2015,12965,11953,1012,7.8
54,31,WV,Hardy,2015,5456,5048,408,7.5
54,33,WV,Harrison,2015,31771,29765,2006,6.3
54,35,WV,Jackson,2015,11882,11024,858,7.2
54,37,WV,Jefferson,2015,27688,26548,1140,4.1
54,39,WV,Kanawha,2015,86005,80842,5163,6
54,41,WV,Lewis,2015,6962,6387,575,8.3
54,43,WV,Lincoln,2015,7338,6622,716,9.8
54,45,WV,Logan,2015,11469,10181,1288,11.2
54,47,WV,McDowell,2015,5331,4650,681,12.8
54,49,WV,Marion,2015,25958,24174,1784,6.9
54,51,WV,Marshall,2015,14018,12829,1189,8.5
54,53,WV,Mason,2015,9944,9095,849,8.5
54,55,WV,Mercer,2015,21914,20322,1592,7.3
54,57,WV,Mineral,2015,11594,10742,852,7.3
54,59,WV,Mingo,2015,7229,6278,951,13.2
54,61,WV,Monongalia,2015,50337,47964,2373,4.7
54,63,WV,Monroe,2015,5735,5415,320,5.6
54,65,WV,Morgan,2015,7455,7045,410,5.5
54,67,WV,Nicholas,2015,9911,9013,898,9.1
54,69,WV,Ohio,2015,20609,19451,1158,5.6
54,71,WV,Pendleton,2015,3565,3399,166,4.7
54,73,WV,Pleasants,2015,2977,2724,253,8.5
54,75,WV,Pocahontas,2015,3582,3290,292,8.2
54,77,WV,Preston,2015,14601,13689,912,6.2
54,79,WV,Putnam,2015,25470,24042,1428,5.6
54,81,WV,Raleigh,2015,30272,28032,2240,7.4
54,83,WV,Randolph,2015,11870,11036,834,7
54,85,WV,Ritchie,2015,4483,4169,314,7
54,87,WV,Roane,2015,5210,4610,600,11.5
54,89,WV,Summers,2015,4509,4191,318,7.1
54,91,WV,Taylor,2015,7720,7257,463,6
54,93,WV,Tucker,2015,3415,3206,209,6.1
54,95,WV,Tyler,2015,3647,3305,342,9.4
54,97,WV,Upshur,2015,9637,8862,775,8
54,99,WV,Wayne,2015,15531,14425,1106,7.1
54,101,WV,Webster,2015,3463,3201,262,7.6
54,103,WV,Wetzel,2015,7144,6428,716,10
54,105,WV,Wirt,2015,2251,2018,233,10.4
54,107,WV,Wood,2015,36981,34648,2333,6.3
54,109,WV,Wyoming,2015,7727,6982,745,9.6
55,1,WI,Adams,2015,8335,7730,605,7.3
55,3,WI,Ashland,2015,7929,7434,495,6.2
55,5,WI,Barron,2015,24478,23258,1220,5
55,7,WI,Bayfield,2015,7535,6909,626,8.3
55,9,WI,Brown,2015,139340,133668,5672,4.1
55,11,WI,Buffalo,2015,6539,6219,320,4.9
55,13,WI,Burnett,2015,7279,6769,510,7
55,15,WI,Calumet,2015,27480,26500,980,3.6
55,17,WI,Chippewa,2015,33174,31612,1562,4.7
55,19,WI,Clark,2015,17440,16678,762,4.4
55,21,WI,Columbia,2015,31366,29996,1370,4.4
